basura_papel,basura_plastico,basura_resto,basura_organico,basura_cristal,edad,genero,estado_civil,hijos,tipo_vivienda,nivel_estudios,profesion,cant_aluminio,cant_plastico,cant_cristal,kg_papel,kg_organico
0,1,1,0,0,30,0,0,0,0,4,23,355,356,343,380.42,400.44
0,1,0,1,1,35,0,2,2,0,4,10,348,333,356,359.27,392.65
1,1,0,0,0,73,0,2,2,0,4,3,349,334,326,357.84,379.45
1,1,1,0,0,20,1,0,0,0,4,0,357,347,356,390.2,377.29
1,1,0,0,0,72,1,1,2,1,4,17,369,350,296,398.95,415.56
1,1,1,1,0,24,1,0,0,3,0,18,373,339,292,380.97,332.88
0,0,0,1,1,23,1,0,0,1,6,4,358,330,312,396.38,374.72
1,1,0,0,0,21,1,0,0,0,5,7,323,308,327,350.46,367.76
1,1,0,0,0,30,0,2,0,0,4,20,338,325,302,367.26,406.95
1,1,1,1,0,23,0,0,0,0,4,7,338,339,298,392.62,370.52
0,1,0,1,0,28,1,0,0,0,3,9,395,367,356,404.31,393.87
1,1,0,0,1,28,1,0,0,1,4,3,358,363,349,429.99,406.58
1,0,1,0,0,19,1,0,0,0,4,0,352,374,344,382.11,387.11
1,1,0,0,0,25,1,0,0,0,4,4,340,366,291,376.51,397.74
0,1,1,0,0,34,0,2,0,0,5,5,379,351,327,375.62,410.04
0,1,0,0,0,24,1,0,0,0,5,8,364,328,351,418.3,438.78
1,0,1,0,0,30,0,0,0,0,5,17,363,379,342,418.7,417.29
0,1,0,0,0,77,0,3,3,1,4,2,346,347,344,369.28,377.35
1,1,0,1,1,25,1,0,0,1,0,18,380,377,375,404.62,400.47
1,1,0,1,1,34,1,0,0,0,3,9,347,324,340,362.33,411.78
0,1,1,1,1,23,0,0,0,0,3,16,335,373,351,390.12,391.61
1,1,0,1,0,62,1,1,4,2,4,1,346,351,337,387.49,381.77
1,0,0,1,0,22,0,0,0,1,5,9,342,345,330,371.02,382.17
1,1,1,0,1,51,0,0,0,0,7,15,372,320,276,383.37,382.0
1,1,1,0,0,39,1,0,0,0,4,9,357,364,317,401.69,382.24
0,0,1,0,0,25,1,0,0,1,7,2,363,362,367,401.58,396.29
1,1,0,0,1,29,0,0,0,0,0,9,360,335,335,393.84,413.98
1,1,0,1,0,52,0,2,1,1,0,4,342,353,315,373.42,372.78
1,1,0,1,0,19,1,0,0,0,3,6,345,344,325,389.15,391.33
1,1,0,0,0,58,1,0,0,0,4,23,362,396,353,388.67,416.37
1,1,0,1,0,67,1,2,1,0,4,23,339,342,333,398.85,361.92
0,1,0,1,0,44,0,2,2,0,5,6,388,351,357,403.79,381.56
0,0,0,0,1,45,1,2,2,0,5,2,372,341,341,402.48,363.86
1,0,0,1,0,33,1,0,0,0,4,10,380,351,357,387.18,425.25
1,0,0,1,1,57,0,0,0,0,5,6,317,318,314,340.61,375.26
1,1,1,0,0,28,0,0,0,0,4,23,359,353,327,415.83,398.95
1,1,1,0,1,18,1,0,0,0,4,20,338,362,347,416.74,397.55
0,1,1,0,0,28,0,0,0,0,2,17,360,336,340,400.16,374.22
1,1,1,0,1,33,1,2,2,0,4,1,365,360,346,398.28,386.16
1,1,1,1,0,24,1,0,0,0,0,17,338,337,332,364.48,355.6
1,1,0,0,0,34,0,0,0,0,1,6,355,349,331,370.49,378.37
1,0,0,1,0,34,0,0,0,0,3,18,355,333,334,396.82,385.0
1,0,0,0,0,63,1,3,3,2,1,13,402,360,342,449.28,403.87
1,1,0,1,0,54,1,0,0,0,0,9,319,331,297,363.86,380.82
1,1,0,1,0,47,1,0,0,0,4,4,379,375,339,384.85,445.74
1,1,0,0,0,18,0,0,0,0,0,12,370,368,347,409.77,397.34
0,1,0,1,1,21,0,0,0,0,0,9,351,357,299,370.24,368.56
0,1,0,0,0,30,0,0,0,0,5,16,345,363,353,414.77,398.9
1,1,1,1,0,25,0,0,0,0,7,13,359,365,326,405.02,390.64
1,1,0,1,0,25,0,0,0,0,4,7,334,370,300,410.22,375.76
0,0,0,0,1,20,1,0,0,0,5,16,380,354,319,387.39,418.7
1,1,0,1,0,55,0,2,2,0,5,18,317,335,307,348.48,328.27
1,1,0,0,1,23,1,0,0,0,5,17,292,307,305,340.52,336.05
1,0,0,0,0,22,1,0,0,0,4,23,347,355,323,408.13,408.78
1,0,0,0,0,24,0,0,0,3,4,7,336,321,348,388.61,400.33
1,1,0,0,1,36,0,2,0,0,4,14,395,386,360,418.43,449.25
0,1,0,1,0,50,1,2,1,0,1,3,351,345,361,379.63,368.68
1,1,0,1,0,29,0,0,0,0,5,17,339,341,355,360.82,381.95
1,1,0,1,1,31,0,2,0,0,4,22,349,373,323,408.03,392.63
1,1,0,0,0,29,1,0,0,0,4,10,339,321,338,392.55,380.05
1,1,0,1,0,59,0,2,2,0,0,17,338,337,323,352.28,393.44
1,1,1,0,0,34,1,2,2,0,4,2,358,370,328,363.27,397.93
1,1,0,0,0,18,1,0,0,0,3,14,339,342,291,399.21,378.51
0,0,0,0,0,75,0,2,2,0,7,4,354,364,330,407.92,416.81
0,1,0,1,0,75,0,1,4,1,3,13,338,327,334,374.9,357.4
1,1,0,1,0,28,1,0,0,0,5,15,360,341,314,347.88,407.99
1,1,0,0,0,35,1,0,0,0,2,10,343,370,298,384.08,388.34
0,1,0,0,1,22,0,0,0,0,2,23,325,322,297,366.98,350.44
0,1,1,1,0,33,0,2,1,1,3,11,360,383,342,442.88,401.82
1,1,1,1,0,21,0,0,0,0,3,14,334,312,329,376.28,370.08
1,1,0,0,0,25,1,0,0,0,7,17,325,323,314,369.98,349.12
1,1,0,1,1,62,1,3,2,1,3,15,360,325,355,362.59,395.6
1,1,0,0,1,26,0,0,0,0,5,7,354,335,351,381.01,419.74
0,0,0,0,0,23,0,0,0,0,4,3,360,351,349,399.19,401.74
0,1,1,0,0,49,0,0,0,0,4,20,361,353,332,392.99,382.26
1,1,1,1,0,26,0,0,0,0,1,9,333,352,329,397.36,400.63
1,1,0,1,0,23,1,0,0,0,2,14,345,330,315,385.56,386.56
1,0,0,0,0,19,1,0,0,0,4,17,353,360,352,392.75,397.73
1,1,1,1,0,32,1,2,1,0,5,7,341,378,300,364.75,373.42
0,1,0,0,1,72,1,3,2,0,4,17,323,306,314,338.14,373.31
1,1,0,1,0,34,0,0,0,0,3,9,356,333,342,382.04,398.68
1,1,0,0,0,18,0,0,0,0,5,16,354,319,299,396.32,398.47
1,1,1,0,0,19,0,0,0,0,5,17,327,350,284,373.35,362.13
1,1,1,0,0,19,0,0,0,0,4,16,357,349,279,404.57,380.35
1,0,0,0,0,53,1,0,0,1,2,12,361,367,370,384.97,423.72
1,0,0,1,0,46,1,2,0,3,4,1,360,356,347,424.96,393.87
1,1,0,0,0,28,1,0,0,0,6,6,363,395,335,412.62,399.2
1,1,0,1,0,20,0,0,0,2,5,14,367,354,359,399.6,423.96
1,1,0,0,0,25,1,0,0,0,2,23,330,341,330,358.85,391.12
0,1,1,1,1,27,0,0,0,0,7,8,363,358,345,397.7,377.13
1,1,0,1,0,23,0,0,0,0,2,12,361,376,349,377.75,393.06
0,1,0,0,0,24,1,0,0,0,1,14,351,350,359,388.85,406.57
1,1,1,1,0,33,1,2,0,1,5,3,355,369,341,408.23,399.03
1,1,0,1,0,19,1,0,0,1,2,16,343,328,313,335.33,370.23
1,0,1,1,1,23,0,0,0,0,1,1,377,343,354,362.3,449.19
1,0,1,1,0,53,0,0,0,0,4,3,382,345,283,357.65,361.53
1,1,1,0,1,26,0,0,0,2,5,9,343,362,306,350.12,390.6
1,1,0,0,0,55,0,2,1,0,4,19,340,313,334,381.21,432.74
1,0,1,0,0,30,1,0,0,1,5,5,367,353,329,381.54,388.56
1,1,1,0,0,30,0,0,0,1,3,13,370,357,341,397.72,407.76
1,1,0,0,0,39,1,0,0,1,2,8,359,364,339,394.71,410.87
0,1,1,0,0,50,0,2,0,0,4,15,383,375,357,400.47,416.21
1,1,1,0,0,28,0,0,0,0,4,13,334,351,308,374.54,401.32
1,1,1,0,1,27,0,0,0,1,4,20,352,352,304,383.39,416.29
1,1,0,1,0,30,0,0,0,0,5,0,338,313,277,373.64,346.88
1,1,0,0,0,54,1,2,2,0,4,7,347,359,316,353.52,379.97
1,1,0,0,0,67,1,2,1,0,4,6,368,339,334,383.03,383.53
1,1,1,1,0,25,0,0,0,0,2,7,326,322,305,356.57,409.47
1,1,1,1,0,78,0,3,3,0,2,6,344,355,371,409.64,418.26
1,1,0,0,0,18,1,0,0,0,3,15,369,360,363,378.35,374.54
1,1,0,0,1,30,0,0,0,0,4,4,370,350,335,385.3,396.85
0,0,0,0,0,72,1,2,0,0,5,17,366,384,331,416.73,428.74
1,1,1,0,0,19,1,0,0,0,5,7,398,343,341,377.89,379.2
0,1,0,0,0,23,1,0,0,1,3,10,364,368,347,388.71,434.1
1,1,0,1,0,31,1,0,0,0,4,5,349,325,310,345.47,383.28
1,1,0,0,1,27,1,0,0,1,3,15,338,347,306,374.05,390.19
1,1,0,0,0,75,1,2,2,0,3,2,371,349,363,411.91,412.84
1,0,0,1,1,33,1,2,2,0,3,18,355,344,341,378.19,389.75
1,1,0,0,1,33,0,2,1,1,2,2,389,376,379,396.18,411.27
1,1,0,0,1,34,0,0,0,1,4,2,345,326,277,370.98,362.81
1,1,0,1,0,39,0,2,0,0,4,8,375,344,340,367.25,416.73
1,1,0,0,0,22,0,0,0,0,1,1,338,343,314,366.83,362.73
1,1,0,1,0,31,1,0,0,0,5,3,344,381,308,361.46,390.56
1,1,1,0,0,49,0,0,0,1,5,6,335,337,308,400.12,357.66
0,1,0,1,0,19,1,0,0,1,5,15,360,352,334,380.26,385.29
0,1,1,1,0,74,1,3,1,1,5,15,336,350,320,382.52,369.55
1,0,0,0,0,22,1,0,0,2,4,0,328,360,336,419.75,407.92
1,1,1,0,0,27,1,0,0,0,3,0,354,315,329,379.36,372.1
1,1,0,0,0,44,0,2,1,0,3,16,339,336,297,388.51,362.06
1,1,0,1,0,22,0,0,0,2,4,19,354,363,313,393.64,381.35
1,1,1,0,0,28,0,0,0,0,7,6,364,366,311,373.24,370.29
0,1,0,1,1,33,1,2,1,0,4,9,358,365,329,345.68,361.73
1,1,0,0,0,34,0,0,0,1,5,11,382,349,338,409.22,407.42
1,1,0,1,0,20,0,0,0,1,3,18,324,358,334,366.26,368.89
1,1,0,0,1,49,1,0,0,0,5,10,339,369,286,383.4,372.75
0,1,0,1,1,30,0,2,2,0,5,14,325,330,295,353.15,396.99
1,1,0,1,0,31,1,2,1,0,4,18,380,401,328,425.04,416.88
1,0,1,0,0,46,0,2,1,0,3,8,336,350,334,358.59,411.4
0,1,0,0,0,39,1,0,0,0,4,22,347,321,332,356.52,356.13
1,1,1,0,0,79,1,1,3,0,1,12,337,369,318,360.47,366.23
1,1,0,1,1,27,1,0,0,0,5,7,367,350,327,393.69,401.63
1,0,0,0,1,46,0,0,0,0,4,13,333,346,341,389.79,395.18
1,1,0,1,0,29,1,0,0,0,3,13,370,394,379,431.62,457.57
1,1,0,0,0,35,1,2,2,0,4,10,332,380,327,410.46,381.52
1,1,0,1,0,25,1,0,0,0,5,7,358,371,307,355.4,378.77
1,1,0,1,0,24,0,0,0,0,0,6,338,325,283,348.63,348.91
1,1,0,0,0,21,1,0,0,0,2,13,347,350,338,376.88,357.57
0,1,1,1,0,67,1,3,0,0,5,0,348,357,299,388.06,384.07
1,1,1,0,0,51,1,2,0,0,2,7,338,339,306,397.73,413.05
1,1,1,0,1,20,0,0,0,0,3,15,380,365,350,411.52,432.54
1,1,0,0,0,24,1,0,0,0,5,5,354,391,273,382.0,408.99
1,1,1,1,1,39,0,2,2,0,4,23,380,333,337,393.33,421.77
0,1,0,1,1,28,1,0,0,0,5,3,344,368,311,354.31,354.59
1,0,0,1,0,34,0,2,0,1,6,11,328,290,316,358.9,370.34
1,1,1,1,1,31,1,2,2,0,4,7,361,341,349,385.95,388.68
1,1,0,1,0,18,0,0,0,0,1,2,336,330,325,355.21,405.26
1,1,0,0,0,28,1,0,0,0,5,4,359,366,332,389.62,382.56
1,0,0,1,0,73,0,2,0,2,4,17,357,379,375,437.2,401.44
0,1,1,0,0,34,1,0,0,3,2,15,374,369,332,381.95,378.04
1,1,0,1,1,21,0,0,0,2,5,4,337,358,292,394.39,375.86
1,0,1,1,1,25,0,0,0,0,5,5,358,350,303,410.75,422.29
1,1,0,1,0,20,1,0,0,1,7,8,367,321,288,378.53,397.75
1,1,0,0,1,19,1,0,0,0,4,16,335,358,345,400.36,437.49
1,1,0,0,0,78,1,2,2,0,2,2,310,325,302,379.33,391.64
1,1,0,0,0,21,0,0,0,0,2,5,331,319,302,334.23,342.06
1,1,1,0,0,26,0,0,0,1,4,1,305,317,293,360.66,341.19
0,0,0,0,0,41,1,0,0,0,4,23,357,400,305,409.15,401.24
1,0,0,0,1,23,1,0,0,1,5,4,352,321,320,377.41,368.11
1,1,1,0,0,70,0,3,0,1,0,18,315,325,325,351.23,355.41
1,1,1,0,1,20,1,0,0,0,3,18,374,362,333,421.84,423.87
1,1,0,1,1,45,0,0,0,1,3,13,345,325,335,394.36,388.34
1,1,0,1,0,63,0,2,0,0,5,5,353,302,337,408.92,360.12
0,1,1,0,0,39,0,2,2,0,4,3,337,320,281,370.31,375.01
1,1,0,1,0,55,0,2,2,0,0,7,384,360,308,415.18,417.61
1,1,0,1,1,20,1,0,0,0,5,5,363,335,308,377.71,396.47
1,1,0,0,0,32,0,0,0,0,4,15,384,345,361,441.63,410.94
1,0,0,1,0,22,0,0,0,0,4,23,344,357,329,385.17,409.72
1,1,1,0,0,76,0,2,0,0,7,4,397,385,356,464.92,389.83
1,0,0,1,0,29,1,0,0,0,5,15,363,342,328,374.69,357.81
1,1,0,0,0,18,0,0,0,0,2,0,326,339,303,398.44,372.32
1,1,1,1,0,22,1,0,0,0,4,0,348,369,340,394.71,399.94
1,1,0,0,0,24,1,0,0,0,0,17,371,370,335,405.38,381.71
1,1,0,0,0,30,1,2,0,0,4,10,338,360,359,371.07,382.48
1,1,1,0,0,34,1,2,2,0,2,3,338,347,296,387.51,389.77
1,1,1,1,0,61,1,2,1,0,4,10,337,360,317,396.87,396.03
1,1,1,1,1,25,0,0,0,0,2,16,360,338,346,381.8,364.79
1,1,0,0,0,80,1,3,2,0,2,13,364,337,362,363.82,373.16
1,0,0,0,0,80,1,2,2,0,2,23,359,372,346,400.19,427.97
1,1,0,0,1,59,0,0,0,1,0,0,350,375,324,392.66,397.05
1,1,0,0,0,31,0,0,0,0,2,3,319,361,300,399.67,383.85
1,0,0,0,1,22,1,0,0,0,4,17,353,360,325,391.02,372.41
0,1,0,1,0,28,1,0,0,3,4,18,330,364,356,397.06,417.11
1,1,0,0,1,26,1,0,0,0,4,22,369,332,346,418.09,415.68
0,1,1,1,1,64,1,3,3,1,5,5,378,373,305,375.58,381.39
0,1,1,1,0,29,0,0,0,0,5,16,318,318,293,381.07,350.05
1,0,0,1,0,65,1,2,0,0,3,7,348,328,316,387.26,401.56
0,1,0,1,0,25,1,0,0,0,5,4,369,399,389,447.32,411.68
1,0,0,0,0,46,1,2,0,1,7,14,335,340,336,366.01,408.13
1,1,0,1,0,43,0,2,2,1,2,13,328,311,308,346.89,350.81
1,1,1,1,0,20,0,0,0,1,4,11,372,343,365,358.31,382.4
1,1,1,1,0,33,1,2,2,2,4,10,339,335,304,415.28,329.41
1,1,1,0,0,31,0,2,1,0,2,14,346,381,309,363.31,367.88
1,1,0,0,0,21,1,0,0,3,3,12,336,345,309,357.6,393.48
0,1,1,1,0,23,1,0,0,0,3,13,355,336,297,370.55,385.76
1,1,1,0,1,43,0,0,0,1,5,0,335,338,337,376.06,376.62
1,1,0,0,0,32,1,2,2,0,2,0,335,337,318,376.81,372.75
1,0,0,1,0,32,0,0,0,0,0,18,364,379,333,423.07,365.61
1,1,1,1,0,33,0,2,1,0,4,19,331,379,293,368.28,353.3
0,0,0,0,0,78,0,3,1,0,5,0,331,327,321,383.47,377.05
1,0,0,1,1,25,0,0,0,0,5,4,371,344,320,381.79,386.39
0,1,0,0,0,31,0,2,0,0,4,20,340,337,349,392.29,385.87
1,1,0,1,1,37,0,0,0,0,4,17,359,336,300,399.95,371.96
1,0,0,0,0,74,1,2,0,1,7,15,358,347,334,429.29,412.82
1,0,0,0,1,59,1,2,2,0,5,5,371,363,356,408.25,399.89
1,1,0,0,0,21,1,0,0,0,4,7,340,313,299,394.57,397.35
1,1,0,1,1,26,0,0,0,3,3,23,348,316,321,373.28,394.46
1,0,0,0,0,40,1,2,2,0,5,16,379,373,347,412.01,419.91
0,1,1,0,0,56,1,2,0,1,5,5,335,359,291,382.57,362.79
1,0,1,1,0,38,1,0,0,1,4,23,332,351,340,419.44,380.15
1,1,0,1,0,33,0,0,0,0,3,13,371,340,334,416.03,389.29
1,1,1,0,0,19,0,0,0,0,6,3,364,361,317,381.53,402.57
1,0,1,1,0,31,1,2,0,2,4,17,311,299,310,362.12,389.54
1,1,1,0,0,27,0,0,0,0,6,13,369,340,307,352.41,394.22
0,0,0,0,0,46,1,0,0,0,3,10,347,357,321,419.37,394.48
0,1,0,1,1,26,1,0,0,0,3,7,350,363,356,433.88,406.74
1,1,0,0,0,20,1,0,0,0,1,18,335,335,326,404.03,387.05
1,1,0,1,1,19,1,0,0,0,1,18,365,332,345,373.9,397.11
1,1,1,1,0,34,1,2,1,1,5,15,393,393,363,429.01,439.28
1,1,0,0,0,20,0,0,0,0,5,14,393,400,318,437.53,404.64
1,1,0,0,1,54,0,0,0,0,4,17,357,359,382,378.88,429.91
1,1,0,1,0,25,0,0,0,0,4,14,320,375,349,398.83,392.41
1,1,0,0,0,22,1,0,0,0,3,15,357,354,322,386.39,396.9
1,1,0,1,0,19,0,0,0,0,5,10,378,366,325,448.51,396.55
1,1,0,1,1,23,0,0,0,0,1,17,353,359,328,400.16,377.94
0,1,1,0,0,77,0,2,1,0,5,23,374,378,317,394.94,416.17
1,1,0,0,0,20,0,0,0,0,5,6,324,324,320,362.61,359.09
1,1,0,0,0,54,1,0,0,0,6,2,358,372,318,366.93,388.48
1,1,1,1,0,49,0,2,0,0,1,5,315,313,304,379.05,408.71
1,1,0,0,0,36,0,0,0,1,4,13,327,322,301,354.58,387.13
1,0,0,0,1,75,1,3,4,0,6,14,322,338,311,391.43,403.61
1,1,0,0,0,29,1,0,0,2,4,14,340,328,373,385.69,346.66
1,1,0,0,0,31,1,2,1,0,4,12,345,359,349,401.27,371.36
1,0,1,0,0,20,0,0,0,2,1,21,324,355,320,386.83,353.41
1,1,0,1,0,50,1,0,0,3,5,23,363,322,336,386.92,359.21
0,1,1,0,1,28,0,0,0,0,7,0,348,357,318,387.29,363.15
1,1,0,1,0,48,1,2,0,0,2,23,360,384,288,395.14,401.28
1,1,0,1,0,25,0,0,0,1,5,6,361,365,366,436.24,428.83
1,1,1,0,1,33,0,0,0,3,7,14,370,405,307,420.91,418.85
1,1,0,1,0,19,1,0,0,0,3,11,371,343,326,363.25,351.0
0,0,0,1,0,30,0,0,0,2,4,3,370,399,362,401.01,375.64
1,0,0,0,0,62,1,3,1,3,2,10,341,365,338,425.87,370.35
0,1,0,0,1,29,1,0,0,0,6,14,361,352,350,404.91,413.17
1,1,1,0,0,57,0,2,2,1,4,15,372,377,330,406.93,428.39
1,1,1,1,0,25,0,0,0,0,5,23,342,380,341,404.42,419.03
1,1,0,1,0,19,0,0,0,1,4,18,387,354,369,410.02,399.82
1,1,0,0,1,48,1,2,1,0,3,13,342,343,311,412.65,396.94
0,1,0,1,1,61,1,2,0,0,5,0,350,338,323,400.35,375.6
1,1,0,0,0,74,0,3,2,1,2,0,354,353,345,380.42,384.85
0,0,0,1,1,18,1,0,0,0,2,23,378,366,352,413.82,389.97
1,1,1,0,0,36,0,2,2,0,1,17,359,353,332,375.15,405.86
1,1,0,0,0,28,0,0,0,1,5,7,345,341,339,415.68,398.12
1,1,0,0,1,28,0,0,0,0,4,16,363,335,322,355.99,384.65
1,0,0,0,0,28,1,0,0,0,4,20,320,329,304,356.92,376.5
1,1,1,0,0,50,1,0,0,0,1,7,362,337,302,410.55,388.11
1,1,0,1,0,65,1,1,3,0,0,15,379,362,316,365.53,358.26
1,1,1,0,0,18,0,0,0,0,4,4,346,342,323,360.23,353.51
0,1,0,0,0,18,1,0,0,0,3,13,327,344,325,343.15,382.26
1,1,1,0,0,24,0,0,0,1,5,3,363,349,303,390.66,402.49
1,0,0,0,0,74,0,1,1,2,2,2,345,372,380,403.33,402.03
1,1,0,1,0,26,0,0,0,0,4,6,340,340,329,388.2,358.5
1,1,1,0,0,77,1,3,1,0,4,16,325,345,316,371.51,395.79
1,1,0,1,0,48,1,0,0,0,4,11,336,355,307,382.73,402.08
1,1,1,0,0,69,0,2,2,0,4,9,360,361,355,384.82,366.61
1,1,1,0,0,28,0,0,0,0,4,3,358,345,331,353.78,393.34
1,1,1,1,0,27,0,0,0,2,5,3,357,344,355,366.79,388.03
1,1,0,1,1,21,1,0,0,0,4,18,362,377,341,402.85,403.37
0,0,0,1,1,77,0,1,1,1,2,10,342,352,329,397.53,412.05
1,1,0,0,0,28,0,0,0,0,5,7,341,333,301,372.64,383.25
1,1,0,1,0,56,0,0,0,1,4,10,360,372,341,419.94,379.9
1,0,1,0,0,22,0,0,0,0,3,3,345,322,299,301.72,391.26
1,0,1,0,1,69,0,1,1,0,1,0,334,348,334,371.49,403.35
1,1,1,0,0,19,0,0,0,0,4,19,334,334,295,394.56,384.5
1,1,0,1,0,33,1,2,2,1,7,3,328,344,302,369.82,395.88
1,1,1,1,1,18,1,0,0,0,2,13,395,376,327,436.24,389.42
1,1,1,1,0,31,0,0,0,0,4,22,357,320,328,385.49,402.14
1,1,1,0,0,29,1,0,0,0,3,3,380,370,345,379.94,402.51
1,1,1,0,1,30,0,2,2,3,7,10,342,342,371,386.51,346.71
1,1,0,0,0,73,0,2,1,3,0,7,371,399,366,423.54,476.06
1,1,1,0,0,21,1,0,0,1,3,4,317,319,314,341.63,406.92
1,1,1,0,1,34,1,0,0,0,3,0,340,362,288,403.21,408.01
1,1,0,0,1,61,1,1,0,0,4,3,334,384,342,400.59,431.48
1,1,1,0,0,33,0,0,0,0,5,6,330,358,334,416.3,399.88
1,1,1,0,0,36,0,2,1,0,5,4,306,318,325,399.03,362.38
1,1,1,0,0,55,0,0,0,0,1,2,364,341,372,382.29,374.63
1,1,1,1,0,32,1,2,2,0,3,9,352,394,324,421.21,433.07
1,1,0,1,0,28,0,0,0,1,4,22,363,305,306,370.95,386.03
1,0,1,0,0,21,0,0,0,0,0,15,298,281,311,373.97,349.04
1,1,0,0,0,27,1,0,0,2,2,13,343,342,322,362.4,345.49
1,1,0,0,0,24,1,0,0,0,7,16,329,334,322,401.73,388.24
1,1,1,0,1,34,1,0,0,0,2,17,362,342,313,386.86,430.98
1,1,0,1,1,20,0,0,0,0,4,10,375,348,304,416.03,395.83
0,1,1,0,1,28,0,0,0,0,4,13,342,329,308,397.72,373.09
1,1,1,0,1,48,0,0,0,0,4,7,338,351,327,347.95,390.22
0,1,0,1,0,18,0,0,0,0,4,10,342,366,367,406.99,407.83
1,0,1,0,1,31,0,2,2,0,6,7,319,324,318,353.12,385.56
1,1,0,0,0,21,0,0,0,0,3,8,339,362,352,398.39,392.17
1,1,0,1,0,22,1,0,0,2,5,18,342,340,333,408.88,356.43
1,1,1,1,0,43,0,2,0,0,5,8,334,326,298,400.69,364.86
1,1,1,0,0,26,0,0,0,2,5,0,365,370,308,411.86,434.3
0,1,0,0,1,71,0,1,2,0,5,8,352,362,340,399.21,400.9
1,1,1,1,0,22,1,0,0,0,5,13,367,338,352,404.98,425.61
1,1,0,1,0,42,0,0,0,0,3,17,358,385,349,402.07,400.98
1,1,0,0,0,30,1,2,1,0,5,3,394,377,358,424.53,407.86
1,1,0,0,0,20,0,0,0,0,1,6,352,378,367,375.02,393.66
1,0,1,1,1,21,1,0,0,0,4,19,345,349,314,374.76,409.46
1,1,1,1,1,65,0,1,3,3,5,12,351,354,298,367.29,391.67
0,1,1,0,0,27,1,0,0,0,5,13,350,349,355,373.5,401.96
1,1,1,0,0,23,1,0,0,2,5,11,350,327,277,382.65,387.87
0,1,0,0,0,44,1,2,0,0,4,20,341,331,314,355.0,410.29
1,1,0,1,1,24,1,0,0,0,4,2,316,332,316,341.19,364.06
0,1,0,0,1,29,1,0,0,0,3,1,354,311,342,362.36,349.17
1,1,0,0,0,36,1,0,0,0,4,18,341,323,306,400.78,384.59
1,1,1,1,0,57,0,0,0,1,2,8,420,392,383,459.06,447.12
1,1,0,1,0,46,1,2,1,0,1,10,369,361,328,392.29,404.99
0,1,1,1,0,80,0,1,3,0,5,8,367,357,299,374.0,363.68
1,0,0,1,1,23,0,0,0,0,7,0,338,330,325,391.99,384.95
1,0,0,0,0,34,0,0,0,0,1,10,375,370,336,394.32,376.19
1,1,0,0,0,26,0,0,0,0,1,7,317,343,325,334.85,369.04
1,1,0,1,0,27,1,0,0,0,0,14,344,324,350,357.34,371.72
1,1,0,1,1,24,1,0,0,0,1,0,358,357,354,414.69,399.03
0,1,1,0,1,29,0,0,0,2,4,6,334,328,321,338.28,353.53
1,1,0,0,0,24,1,0,0,0,5,9,375,347,335,380.92,384.77
1,1,0,0,0,40,0,2,0,3,1,23,343,344,342,393.23,416.08
1,1,0,0,0,31,1,2,2,0,2,2,354,348,335,397.29,389.71
1,0,0,0,1,43,1,2,0,0,3,0,337,373,359,353.92,378.17
0,1,0,1,0,71,1,2,2,3,7,2,352,355,349,364.88,412.71
0,1,0,0,0,41,1,0,0,2,3,13,351,386,316,403.19,385.19
1,1,0,1,1,31,0,2,2,0,4,16,331,338,284,358.53,353.29
1,1,0,1,0,48,0,2,0,0,4,1,358,354,313,396.03,412.29
1,1,0,0,1,73,0,1,2,0,2,2,380,375,324,425.72,422.4
0,0,0,1,0,28,0,0,0,0,4,19,343,337,320,398.73,359.39
1,1,0,0,0,21,0,0,0,3,2,7,363,322,347,357.81,364.15
1,1,0,0,0,26,0,0,0,0,5,16,356,329,350,393.12,368.05
0,0,0,1,0,28,0,0,0,0,4,1,315,313,287,376.54,339.49
1,1,1,1,0,67,1,2,0,0,7,5,349,364,316,375.07,376.37
1,0,1,1,1,33,0,2,2,0,2,10,334,343,325,387.93,402.72
1,1,0,0,1,27,1,0,0,1,5,0,377,382,341,413.41,402.58
1,1,1,0,1,19,1,0,0,0,3,1,345,327,339,411.11,382.59
1,1,1,1,0,34,0,0,0,0,4,14,351,367,342,403.31,409.31
1,1,1,0,0,51,0,0,0,0,3,0,332,335,323,367.85,388.35
1,0,1,0,0,60,0,3,3,0,5,9,365,414,310,426.99,386.37
1,0,1,1,0,27,0,0,0,0,5,17,353,368,356,397.05,413.85
1,1,0,0,0,24,0,0,0,0,2,1,358,352,318,386.59,404.91
1,1,0,1,1,18,0,0,0,0,4,16,362,352,334,386.33,385.22
0,1,1,0,0,42,1,2,2,0,6,4,374,371,313,410.48,378.04
1,1,0,0,1,28,0,0,0,0,5,8,361,354,339,381.95,389.1
0,1,0,0,0,27,1,0,0,0,2,0,364,345,291,395.17,370.57
1,1,0,1,0,18,1,0,0,3,4,15,357,336,365,414.26,361.53
0,0,1,1,0,75,0,3,3,0,7,18,341,347,321,406.8,383.33
1,1,0,1,0,18,1,0,0,0,5,5,362,361,359,422.57,391.24
1,0,1,0,0,23,0,0,0,3,4,16,358,377,347,381.89,427.85
1,0,1,1,0,19,1,0,0,0,4,20,343,363,319,385.86,394.2
0,0,0,1,1,54,0,2,0,0,2,6,344,350,321,380.99,376.7
1,1,0,1,0,24,1,0,0,1,4,1,374,354,325,412.93,427.74
1,1,0,1,0,38,1,2,2,1,7,7,322,345,312,399.46,376.24
