id_usuario,cant_aluminio,cant_plastico,cant_cristal,kg_papel,kg_organico
860,364,361,386,447.17,425.1
861,358,338,310,388.02,373.78
862,318,336,322,346.07,350.71
863,363,340,354,402.01,376.48
864,392,362,293,399.58,375.32
865,339,371,336,370.96,413.83
866,337,334,293,389.11,385.4
867,340,329,347,360.89,403.38
868,329,328,310,406.18,375.24
869,347,386,277,370.27,427.5
870,339,347,325,394.41,358.03
871,386,355,339,414.93,403.91
872,368,380,362,425.31,417.88
873,339,347,311,405.68,424.38
874,301,327,293,362.84,395.67
875,382,392,331,425.98,408.35
876,332,311,317,373.86,373.57
877,332,350,300,343.52,371.94
878,340,351,328,363.97,385.07
879,378,343,391,430.68,419.02
880,317,322,310,380.83,368.13
881,318,355,271,381.58,407.87
882,364,359,327,396.39,410.84
883,344,372,326,427.85,425.84000000000003
884,374,386,397,452.58,418.67
885,323,349,326,414.41,387.32
886,333,359,336,411.58,394.06
887,373,350,329,410.94,419.53
888,347,343,305,349.97,408.90999999999997
889,383,364,332,412.41,424.51
890,360,398,305,381.01,410.57
891,356,323,315,374.45,353.67
892,374,382,340,420.43,411.74
893,296,318,288,385.19,386.61
894,351,378,306,394.88,391.66
895,338,349,333,396.55,371.27
896,355,356,340,400.34,429.8
897,353,347,313,360.66,341.62
898,360,363,360,433.6,381.85
899,307,349,321,371.83,352.98
900,326,318,295,373.92,361.94
901,359,322,292,400.19,401.92
902,346,339,327,396.56,392.23
903,328,326,308,343.46,363.73
904,347,353,316,392.42,398.92
905,334,373,298,398.88,421.01
906,334,357,291,403.23,356.1
907,337,352,323,392.27,384.0
908,357,309,351,373.96,385.14
909,357,385,358,417.6,386.6
910,405,376,354,399.67,401.8
911,363,373,344,411.81,410.54
912,371,391,395,461.96,385.94
913,380,343,366,373.89,351.78
914,363,335,303,403.41,380.32
915,352,357,349,376.23,379.17
916,343,347,319,379.65,371.26
917,331,342,313,378.51,379.14
918,342,359,366,431.94,410.86
919,335,358,320,412.12,372.03
920,362,413,297,407.7,417.03
921,360,348,370,397.34,353.39
922,347,353,294,379.06,366.63
923,337,364,343,404.52,408.0
924,333,354,333,401.28000000000003,411.5
925,357,357,327,367.14,367.8
926,324,316,307,382.45,392.74
927,328,353,303,367.13,371.74
928,358,363,329,406.92,400.1
929,357,360,314,400.67,399.45
930,334,347,310,411.42,367.35
931,366,334,322,420.72,372.29
932,318,344,300,347.48,395.41
933,401,363,336,404.34,394.02
934,352,378,329,417.8,411.35
935,341,331,366,362.11,362.73
936,364,319,300,407.82,387.51
937,351,365,295,376.97,346.23
938,365,359,330,413.11,416.23
939,335,349,353,406.96,382.67
940,371,358,324,364.26,370.42
941,368,360,361,415.5,411.95
942,347,357,286,369.89,357.84
943,372,369,292,361.1,367.76
944,352,349,306,358.44,370.39
945,335,315,314,364.47,352.69
946,334,334,315,384.37,362.4
947,386,388,323,389.07,397.1
948,347,340,326,382.55,372.68
949,355,346,352,392.05,373.78
950,375,369,309,408.14,415.87
951,344,357,345,374.98,377.56
952,369,375,346,429.5,404.57
953,357,366,315,411.89,421.68
954,317,321,315,352.66,365.75
955,369,323,326,385.77,356.93
956,345,330,347,348.19,373.34
957,369,366,357,397.41,408.13
958,365,373,375,439.61,397.83
959,337,336,342,374.12,355.81
960,363,361,339,373.44,409.17
961,320,337,307,377.79,334.15
962,356,371,368,407.26,391.33
963,307,349,303,384.74,370.14
964,360,360,326,371.57,376.73
965,350,338,325,384.41,365.97
966,317,346,278,374.02,358.01
967,346,332,331,375.02,377.52
968,353,366,342,390.82,371.9
969,333,334,280,379.21,373.98
970,364,380,338,400.99,410.37
971,322,358,299,395.69,381.32
972,359,361,350,402.87,394.26
973,345,347,305,368.81,399.94
974,365,362,370,396.18,416.71
975,350,352,328,420.11,390.4
976,336,342,302,368.66,384.22
977,362,355,350,418.29,366.76
978,359,335,330,394.55,383.47
979,325,315,336,379.99,344.85
980,348,364,344,402.32,398.57
981,319,322,292,394.83,343.95
982,369,368,320,411.22,435.1
983,334,368,330,401.32,393.05
984,330,382,329,410.71,409.43
985,321,350,294,337.95,368.9
986,318,335,335,377.11,361.64
987,380,385,351,410.26,429.17
988,366,379,346,402.62,417.94
989,362,358,366,448.0,436.18
990,345,350,298,375.29,356.56
991,367,351,335,388.37,450.58
992,352,353,345,361.44,399.19
993,340,340,298,366.26,361.43
994,358,327,334,361.55,359.39
995,359,334,307,371.36,412.17
996,368,359,338,403.37,422.65
997,368,360,343,404.95,380.61
998,381,366,345,375.48,397.28
999,337,347,353,398.75,393.45
1000,341,362,274,398.4,390.93
1001,339,354,326,399.45,415.18
1002,327,333,312,407.17,344.53
1003,353,400,382,421.56,416.79
1004,372,361,367,385.47,415.83
1005,367,365,327,367.9,388.64
1006,349,356,329,398.0,396.59
1007,328,348,327,363.86,363.66
1008,332,360,317,374.13,424.57
1009,339,378,312,391.74,404.36
1010,365,363,343,381.63,395.8
1011,341,367,325,408.79,408.46999999999997
1012,393,349,340,397.33,421.55
1013,334,348,339,383.71,388.15999999999997
1014,329,328,317,362.16,396.49
1015,363,351,349,382.15,410.25
1016,385,349,356,398.68,363.42
1017,378,396,380,395.21999999999997,421.24
1018,347,355,313,410.96999999999997,377.85
1019,351,338,284,347.35,346.61
1020,376,413,316,405.98,443.94
1021,353,386,340,391.75,389.94
1022,339,331,335,393.19,375.46
1023,351,379,385,436.22,416.2
1024,352,351,337,404.03000000000003,357.41
1025,345,352,330,403.84000000000003,401.65
1026,357,345,334,426.76,356.48
1027,333,328,286,366.87,362.29
1028,356,382,387,387.34,437.92
1029,343,351,289,325.95,376.58
1030,361,361,309,394.53,358.52
1031,327,377,329,422.36,354.18
1032,341,353,321,416.96,409.16
1033,324,342,336,389.94,367.45
1034,334,395,365,372.46,417.6
1035,336,338,343,397.28,388.24
1036,374,369,328,403.74,400.06
1037,378,334,314,377.78000000000003,392.54
1038,331,367,325,425.99,392.18
1039,347,342,333,368.47,377.92
1040,352,353,307,372.96,373.74
1041,324,351,328,376.88,380.22
1042,361,368,331,397.39,426.84
1043,345,320,339,351.9,356.57
1044,345,318,312,370.07,336.27
1045,362,352,309,384.29,380.05
1046,375,344,333,401.08,422.04
1047,336,368,324,415.84,368.7
1048,355,379,335,434.34,355.03
1049,348,334,337,371.97,385.72
1050,370,358,313,398.71,433.79
1051,354,367,346,404.26,412.61
1052,333,341,332,401.65,369.83
1053,322,346,352,360.16,367.64
1054,377,370,294,390.96,392.46
1055,366,358,378,401.23,403.19
1056,375,369,354,384.21,395.69
1057,372,364,313,383.47,424.12
1058,341,335,327,400.7,372.96
1059,366,346,327,401.21,393.01
1060,350,344,332,391.61,350.4
1061,333,367,325,424.07,385.13
1062,357,359,311,392.99,402.82
1063,369,355,338,372.42,407.96
1064,384,385,325,408.21999999999997,448.40999999999997
1065,353,341,322,406.91,379.79
1066,336,321,333,377.17,395.81
1067,358,352,331,401.72,411.79
1068,349,353,318,385.32,385.77
1069,310,328,286,355.16,356.56
1070,344,355,285,364.71,394.93
1071,367,340,372,396.87,369.86
1072,325,334,312,373.34,365.05
1073,369,375,334,384.68,401.89
1074,361,349,343,394.99,403.77
1075,348,351,340,338.35,388.77
1076,337,346,327,397.63,394.54
1077,361,380,343,431.38,409.73
1078,344,351,383,367.48,376.47
1079,307,345,318,401.89,403.38
1080,371,365,320,427.66,381.95
1081,343,372,326,391.47,388.62
1082,398,393,378,487.77,444.32
1083,354,357,305,377.41,398.35
1084,367,366,354,394.88,413.53
1085,348,348,319,377.02,405.98
1086,335,374,293,366.64,419.55
1087,344,342,334,388.71999999999997,407.59000000000003
1088,345,349,304,377.43,360.49
1089,345,345,311,355.79,373.25
1090,354,350,290,382.13,416.06
1091,346,358,364,357.58,372.7
1092,316,357,306,359.03,412.93
1093,347,334,297,377.06,348.71
1094,390,348,308,408.76,380.68
1095,350,362,318,398.34,376.45
1096,354,316,356,340.94,375.88
1097,336,352,344,395.63,393.78
1098,374,358,359,415.87,380.17
1099,345,350,297,378.96,395.01
1100,361,357,299,409.03000000000003,352.83
1101,372,363,321,384.98,389.73
1102,345,362,305,406.19,369.15
1103,363,412,340,440.77,418.13
1104,332,364,307,385.53,386.55
1105,351,380,355,414.92,442.21
1106,343,326,281,369.56,366.81
1107,381,373,327,384.86,418.84
1108,362,364,331,402.84,381.67
1109,363,370,306,406.18,395.53
1110,351,352,345,392.59,394.44
1111,322,354,317,409.07,350.67
1112,372,370,339,397.76,394.88
1113,409,378,328,409.92,380.24
1114,361,353,323,403.86,367.63
1115,349,363,294,363.36,429.51
1116,346,354,279,396.7,391.43
1117,347,366,348,396.9,413.05
1118,304,321,307,335.88,373.77
1119,389,389,337,418.64,429.08
1120,381,364,329,399.36,408.59
1121,370,363,347,407.1,411.89
1122,355,312,279,348.88,384.07
1123,316,321,321,359.4,378.19
1124,341,336,301,382.11,380.46
1125,318,362,339,359.17,383.59
1126,340,343,301,399.48,380.88
1127,367,378,350,411.9,401.43
1128,339,330,329,380.26,383.88
1129,339,329,304,349.65,344.35
1130,344,348,340,336.1,373.61
1131,363,368,350,387.1,401.74
1132,385,371,349,417.75,394.04
1133,345,356,305,370.01,367.05
1134,354,343,316,346.29,377.99
1135,332,341,280,340.0,378.54
1136,362,352,329,369.46999999999997,379.75
1137,359,370,337,392.66,391.44
1138,366,396,323,408.27,436.27
1139,367,304,315,349.97,370.55
1140,360,366,330,401.33,402.7
1141,348,339,345,406.01,409.18
1142,329,333,322,388.32,376.65
1143,347,352,334,372.11,354.99
1144,373,343,342,395.76,431.35
1145,364,385,322,370.79,389.79
1146,312,313,334,342.39,371.0
1147,344,368,329,405.27,399.87
1148,303,330,300,352.67,383.35
1149,357,346,353,419.19,403.22
1150,344,346,317,412.66,416.76
1151,350,349,345,386.46,386.18
1152,372,346,357,406.15,401.73
1153,344,350,340,430.82,437.3
1154,364,378,347,392.2,396.56
1155,362,387,342,380.39,362.89
1156,356,383,361,456.4,383.32
1157,374,370,344,437.09,413.06
1158,364,342,346,396.4,376.14
1159,332,317,288,348.07,366.72
1160,330,348,307,385.85,417.43
1161,345,337,357,400.78,411.0
1162,363,361,336,392.26,394.06
1163,349,366,290,397.28,410.91
1164,350,354,339,379.93,395.47
1165,334,324,307,352.81,365.45
1166,357,335,327,397.38,403.38
1167,326,327,280,364.87,362.1
1168,346,325,308,405.75,351.09
1169,367,361,365,349.66,377.07
1170,318,312,309,358.44,356.26
1171,326,310,302,367.27,360.83
1172,324,314,317,379.49,380.73
1173,380,353,323,422.27,429.1
1174,311,317,303,354.43,374.56
1175,417,378,372,406.46,434.16
1176,338,383,306,378.05,411.78000000000003
1177,330,367,331,410.35,383.64
1178,341,354,348,350.59,386.29
1179,329,385,336,378.03,359.13
1180,347,329,307,369.57,371.87
1181,355,356,321,371.29,399.65
1182,364,400,298,388.4,367.78
1183,336,376,315,402.24,385.21
1184,367,363,329,351.55,410.45
1185,394,376,348,411.15,403.95
1186,395,372,360,411.58,448.58
1187,349,373,324,388.83,405.03000000000003
1188,382,350,354,383.24,379.44
1189,359,361,333,397.96,396.1
1190,344,360,332,380.43,361.52
1191,345,399,344,415.59,376.22
1192,348,333,315,381.89,424.69
1193,345,343,315,379.36,387.12
1194,330,319,311,386.56,364.65
1195,327,316,267,391.52,365.64
1196,365,368,324,416.67,399.92
1197,333,311,308,360.94,355.32
1198,365,326,341,378.94,395.25
1199,342,346,339,389.23,376.98
1200,374,383,348,371.95,415.25
1201,310,313,309,384.7,335.4
1202,363,356,302,397.05,393.8
1203,339,352,289,371.51,391.65999999999997
1204,361,354,306,384.6,403.33
1205,349,335,323,392.11,386.26
1206,358,365,307,370.26,365.56
1207,358,394,352,429.09,402.78
1208,318,343,307,391.25,386.51
1209,341,361,355,375.61,392.94
1210,354,346,319,396.62,355.2
1211,358,378,344,406.86,420.65
1212,361,347,326,421.51,402.88
1213,373,355,327,396.66,431.81
1214,341,357,314,408.07,380.66
1215,359,371,334,429.76,398.16
1216,367,339,347,388.54,392.65
1217,344,359,342,386.17,397.0
1218,333,344,311,378.79,400.31
1219,335,305,298,326.47,361.34000000000003
1220,374,380,344,381.23,435.51
1221,338,346,310,397.21,357.61
1222,335,328,289,397.63,383.36
1223,346,337,305,404.84,379.15
1224,350,355,292,372.68,390.14
1225,298,352,300,359.56,375.79
1226,360,365,369,382.54,395.37
1227,349,383,349,424.03,409.45
1228,350,362,331,384.5,388.97
1229,330,370,339,408.52,415.96
1230,378,370,345,437.69,424.64
1231,344,350,348,378.76,380.95
1232,377,376,335,388.18,395.93
1233,330,349,298,381.39,386.98
1234,353,339,269,383.95,404.5
1235,362,370,336,393.41,445.32
1236,354,363,332,410.34,374.6
1237,341,338,356,374.42,388.25
1238,356,332,305,395.25,351.66
1239,350,344,302,380.7,407.59
1240,329,327,307,356.21999999999997,381.4
1241,358,375,348,421.87,372.67
1242,320,304,333,354.27,352.64
1243,396,338,315,426.53,413.48
1244,369,371,307,441.79,424.9
1245,366,329,331,370.71999999999997,384.55
1246,379,392,321,402.62,400.89
1247,368,396,298,419.7,393.08
1248,363,358,324,412.66,371.3
1249,338,342,326,406.2,422.45
1250,344,353,295,377.83,357.33
1251,337,351,322,403.47,398.38
1252,365,323,284,370.98,399.25
1253,375,379,345,381.88,434.11
1254,344,330,301,368.86,400.74
1255,331,333,328,369.98,358.13
1256,336,346,333,403.67,415.88
1257,371,343,320,417.95,358.29
1258,375,358,349,381.11,392.5
1259,369,336,337,403.79,400.23
1260,338,346,334,391.75,406.99
1261,367,385,349,401.29,411.24
1262,355,333,306,405.67,412.12
1263,337,372,314,409.75,419.25
1264,362,338,330,437.40999999999997,397.73
1265,342,335,322,412.13,340.15
1266,342,355,322,409.73,423.62
1267,362,366,316,412.27,434.06
1268,355,350,285,401.68,384.95
1269,350,328,328,348.63,405.22
1270,339,329,286,371.58,370.42
1271,356,358,283,379.95,393.33
1272,354,358,356,381.76,399.64
1273,380,391,356,400.47,405.71999999999997
1274,373,334,327,366.98,362.37
1275,348,362,341,404.77,392.38
1276,334,347,346,376.89,391.18
1277,328,321,309,365.5,366.88
1278,326,336,338,406.08,391.62
1279,332,349,312,367.52,406.77
1280,348,379,302,417.49,409.37
1281,345,326,292,385.68,383.05
1282,324,358,308,363.73,363.84
1283,351,330,304,399.65,390.11
1284,359,353,333,401.38,366.4
1285,347,348,330,410.85,381.03
1286,345,298,294,362.15,367.14
1287,336,355,330,351.92,399.19
1288,340,341,305,382.71,383.6
1289,354,359,320,410.53,381.94
1290,406,357,393,402.6,411.27
1291,350,358,336,420.27,411.07
1292,320,330,276,344.36,379.88
1293,357,356,354,390.99,422.48
1294,333,362,340,380.72,358.69
1295,352,336,348,374.94,408.83
1296,352,348,307,405.46,377.97
1297,365,389,322,441.73,408.4
1298,319,330,321,357.06,358.74
1299,364,344,312,353.09,366.83
1300,342,354,328,414.39,379.33
1301,356,334,305,354.34,355.26
1302,339,329,322,341.06,368.81
1303,349,358,334,404.93,400.21
1304,353,350,350,380.77,437.88
1305,344,375,331,408.46,388.44
1306,370,349,373,380.39,403.88
1307,331,339,332,408.13,376.89
1308,354,367,351,404.42,421.29
1309,311,321,301,343.72,350.79
1310,337,359,276,398.56,398.48
1311,330,324,300,344.64,330.28
1312,366,338,364,395.21,408.59
1313,306,343,326,353.09,359.78
1314,325,340,288,408.26,366.3
1315,355,375,350,385.71999999999997,420.39
1316,362,379,373,429.58,408.27
1317,351,350,336,382.23,374.29
1318,347,372,341,375.4,377.02
1319,311,345,304,369.40999999999997,387.53
1320,344,346,320,377.17,387.99
1321,338,358,308,347.0,358.1
1322,346,354,349,410.14,385.32
1323,376,344,334,413.74,359.6
1324,321,333,304,371.29,349.69
1325,383,339,308,392.91,374.87
1326,333,341,292,369.39,360.14
1327,345,340,298,370.31,386.92
1328,317,347,325,378.34,384.55
1329,354,386,331,389.32,366.24
1330,357,352,336,375.01,422.09
1331,392,392,376,399.01,430.74
1332,348,352,329,380.19,382.24
1333,365,355,335,422.07,403.59
1334,330,331,309,412.2,369.39
1335,355,339,305,365.29,377.32
1336,338,333,339,369.63,413.0
1337,343,313,288,371.83,356.23
1338,336,374,342,378.31,348.27
1339,352,358,326,388.92,392.55
1340,368,366,339,414.62,429.43
1341,359,366,317,383.81,369.53000000000003
1342,376,341,333,398.76,423.27
1343,383,358,358,397.9,403.81
1344,360,370,325,383.8,399.71
1345,360,375,345,404.89,402.46
1346,356,336,334,365.64,368.8
1347,346,356,306,374.52,408.68
1348,372,333,317,385.53,384.49
1349,355,349,317,381.66,378.93
1350,351,319,327,381.34,373.34
1351,334,318,319,414.04,377.1
1352,367,360,339,409.57,438.86
1353,341,328,352,335.33,385.2
1354,328,380,342,405.65,409.29
1355,373,328,314,388.04,399.46999999999997
1356,330,344,297,402.03,367.57
1357,400,388,362,418.94,428.42
1358,330,344,314,371.52,387.1
1359,340,340,334,407.89,414.45
1360,352,386,342,392.07,393.6
1361,352,352,332,394.42,377.63
1362,343,338,299,397.28,376.88
1363,326,323,333,414.46,372.15
1364,378,368,349,423.91,443.9
1365,335,354,347,389.68,397.1
1366,326,306,331,341.52,354.63
1367,373,318,323,378.01,387.82
1368,343,351,319,378.25,389.5
1369,369,390,343,428.07,422.31
1370,342,330,330,373.19,363.57
1371,351,365,360,416.23,399.73
1372,328,361,301,389.62,383.17
1373,343,333,316,358.54,385.46
1374,322,351,363,427.79,395.48
1375,308,326,327,347.48,326.23
1376,353,342,349,381.57,392.74
1377,359,359,356,414.31,371.68
1378,347,375,335,379.41,406.48
1379,379,354,383,372.89,404.35
1380,356,359,365,389.64,382.68
1381,374,356,344,412.52,408.26
1382,341,363,354,384.28,378.02
1383,364,329,306,407.86,399.99
1384,302,322,328,358.13,332.7
1385,372,343,338,392.32,380.31
1386,372,350,330,431.91,420.76
1387,341,340,316,352.77,389.52
1388,337,368,342,376.61,368.48
1389,352,351,359,434.96,409.05
1390,325,339,299,342.37,352.63
1391,359,359,327,370.84,394.42
1392,354,358,344,380.02,364.08
1393,349,346,301,398.93,378.27
1394,380,390,350,431.21999999999997,389.58
1395,355,346,290,390.27,403.53000000000003
1396,361,380,330,399.56,387.91
1397,373,379,319,414.24,368.82
1398,360,367,359,451.84,466.18
1399,317,330,302,359.36,388.62
1400,349,331,300,384.08,404.27
1401,340,331,310,393.91,375.52
1402,376,374,329,429.44,412.41
1403,360,329,292,362.13,342.39
1404,349,338,327,375.06,404.15
1405,329,389,354,388.65,394.66
1406,362,347,303,412.2,391.16
1407,351,332,328,375.46999999999997,367.04
1408,353,354,319,376.41,383.5
1409,356,347,339,391.47,421.17
1410,336,367,282,400.62,351.06
1411,346,362,320,375.57,405.84
1412,361,367,367,411.64,416.66
1413,330,356,324,413.26,424.2
1414,370,351,314,402.06,408.11
1415,355,358,342,386.27,419.32
1416,361,372,376,444.1,413.81
1417,373,378,351,408.04,426.17
1418,379,364,348,411.59,391.09
1419,359,339,323,387.77,403.43
1420,370,361,316,411.34,401.34
1421,337,337,295,375.68,352.1
1422,333,349,334,403.99,384.37
1423,359,356,320,404.06,405.68
1424,335,354,347,401.79,419.61
1425,379,358,327,385.54,393.63
1426,312,330,322,415.07,388.92
1427,330,349,317,354.03,385.19
1428,361,380,359,411.34,388.29
1429,366,328,339,369.84000000000003,392.64
1430,361,394,320,373.95,409.34
1431,322,328,334,334.4,384.04
1432,319,336,296,375.93,367.66
1433,370,390,351,433.24,432.96
1434,333,348,308,375.7,415.5
1435,356,355,325,386.95,373.0
1436,373,365,311,378.25,407.58
1437,349,361,292,368.3,373.17
1438,355,367,353,370.45,395.82
1439,376,353,332,371.05,387.46
1440,393,389,364,408.79,390.03
1441,335,327,295,381.5,338.09
1442,359,379,348,422.33,408.42
1443,368,365,336,387.71999999999997,433.88
1444,337,343,350,381.08,365.98
1445,343,361,317,375.21,415.82
1446,384,362,334,392.82,377.4
1447,338,318,330,362.04,384.1
1448,333,361,342,381.5,386.49
1449,336,366,310,400.32,389.96999999999997
1450,354,342,353,373.03,398.55
1451,369,357,344,396.2,382.15
1452,353,364,359,363.46,391.88
1453,355,339,300,385.06,367.9
1454,319,335,306,381.26,367.23
1455,331,327,358,370.74,375.85
1456,359,376,313,368.9,406.66
1457,355,336,305,365.9,395.7
1458,350,366,333,400.65,387.93
1459,331,318,288,378.26,337.21
1460,373,403,309,395.46999999999997,413.4
1461,330,333,337,373.08,379.17
1462,366,356,331,395.67,396.71
1463,316,354,336,422.32,373.62
1464,381,348,380,413.14,399.86
