id_usuario,ubicacion,basura_papel,basura_plastico,basura_resto,basura_organico,basura_cristal,no_recicla,edad,genero,estado_civil,hijos,tipo_vivienda,nivel_estudios,profesion
461,0,1,0,1,0,0,0,30,1,0,0,1,5,5
462,0,1,1,1,0,0,0,30,0,0,0,1,3,13
463,0,1,1,0,0,0,0,39,1,0,0,1,2,8
464,0,0,1,1,0,0,0,50,0,2,0,0,4,15
465,0,1,1,1,0,0,0,28,0,0,0,0,4,13
466,0,1,1,1,0,1,0,27,0,0,0,1,4,20
467,0,1,1,0,1,0,0,30,0,0,0,0,5,0
468,0,1,1,0,0,0,0,54,1,2,2,0,4,7
469,0,1,1,0,0,0,0,67,1,2,1,0,4,6
470,0,1,1,1,1,0,0,25,0,0,0,0,2,7
471,0,1,1,1,1,0,0,78,0,3,3,0,2,6
472,0,1,1,0,0,0,0,18,1,0,0,0,3,15
473,0,1,1,0,0,1,0,30,0,0,0,0,4,4
474,0,0,0,0,0,0,1,72,1,2,0,0,5,17
475,0,1,1,1,0,0,0,19,1,0,0,0,5,7
476,0,0,1,0,0,0,0,23,1,0,0,1,3,10
477,0,1,1,0,1,0,0,31,1,0,0,0,4,5
478,0,1,1,0,0,1,0,27,1,0,0,1,3,15
479,0,1,1,0,0,0,0,75,1,2,2,0,3,2
480,0,1,0,0,1,1,0,33,1,2,2,0,3,18
481,0,1,1,0,0,1,0,33,0,2,1,1,2,2
482,0,1,1,0,0,1,0,34,0,0,0,1,4,2
483,0,1,1,0,1,0,0,39,0,2,0,0,4,8
484,0,1,1,0,0,0,0,22,0,0,0,0,1,1
485,0,1,1,0,1,0,0,31,1,0,0,0,5,3
486,0,1,1,1,0,0,0,49,0,0,0,1,5,6
487,0,0,1,0,1,0,0,19,1,0,0,1,5,15
488,0,0,1,1,1,0,0,74,1,3,1,1,5,15
489,0,1,0,0,0,0,0,22,1,0,0,2,4,0
490,0,1,1,1,0,0,0,27,1,0,0,0,3,0
491,0,1,1,0,0,0,0,44,0,2,1,0,3,16
492,0,1,1,0,1,0,0,22,0,0,0,2,4,19
493,0,1,1,1,0,0,0,28,0,0,0,0,7,6
494,0,0,1,0,1,1,0,33,1,2,1,0,4,9
495,0,1,1,0,0,0,0,34,0,0,0,1,5,11
496,0,1,1,0,1,0,0,20,0,0,0,1,3,18
497,0,1,1,0,0,1,0,49,1,0,0,0,5,10
498,0,0,1,0,1,1,0,30,0,2,2,0,5,14
499,0,1,1,0,1,0,0,31,1,2,1,0,4,18
500,0,1,0,1,0,0,0,46,0,2,1,0,3,8
501,0,0,1,0,0,0,0,39,1,0,0,0,4,22
502,0,1,1,1,0,0,0,79,1,1,3,0,1,12
503,0,1,1,0,1,1,0,27,1,0,0,0,5,7
504,0,1,0,0,0,1,0,46,0,0,0,0,4,13
505,0,1,1,0,1,0,0,29,1,0,0,0,3,13
506,0,1,1,0,0,0,0,35,1,2,2,0,4,10
507,0,1,1,0,1,0,0,25,1,0,0,0,5,7
508,0,1,1,0,1,0,0,24,0,0,0,0,0,6
509,0,1,1,0,0,0,0,21,1,0,0,0,2,13
510,0,0,1,1,1,0,0,67,1,3,0,0,5,0
511,0,1,1,1,0,0,0,51,1,2,0,0,2,7
512,0,1,1,1,0,1,0,20,0,0,0,0,3,15
513,0,1,1,0,0,0,0,24,1,0,0,0,5,5
514,0,1,1,1,1,1,0,39,0,2,2,0,4,23
515,0,0,1,0,1,1,0,28,1,0,0,0,5,3
516,0,1,0,0,1,0,0,34,0,2,0,1,6,11
517,0,1,1,1,1,1,0,31,1,2,2,0,4,7
518,0,1,1,0,1,0,0,18,0,0,0,0,1,2
519,0,1,1,0,0,0,0,28,1,0,0,0,5,4
520,0,1,0,0,1,0,0,73,0,2,0,2,4,17
521,0,0,1,1,0,0,0,34,1,0,0,3,2,15
522,0,1,1,0,1,1,0,21,0,0,0,2,5,4
523,0,1,0,1,1,1,0,25,0,0,0,0,5,5
524,0,1,1,0,1,0,0,20,1,0,0,1,7,8
525,0,1,1,0,0,1,0,19,1,0,0,0,4,16
526,0,1,1,0,0,0,0,78,1,2,2,0,2,2
527,0,1,1,0,0,0,0,21,0,0,0,0,2,5
528,0,1,1,1,0,0,0,26,0,0,0,1,4,1
529,0,0,0,0,0,0,1,41,1,0,0,0,4,23
530,0,1,0,0,0,1,0,23,1,0,0,1,5,4
531,0,1,1,1,0,0,0,70,0,3,0,1,0,18
532,0,1,1,1,0,1,0,20,1,0,0,0,3,18
533,0,1,1,0,1,1,0,45,0,0,0,1,3,13
534,0,1,1,0,1,0,0,63,0,2,0,0,5,5
535,0,0,1,1,0,0,0,39,0,2,2,0,4,3
536,0,1,1,0,1,0,0,55,0,2,2,0,0,7
537,0,1,1,0,1,1,0,20,1,0,0,0,5,5
538,0,1,1,0,0,0,0,32,0,0,0,0,4,15
539,0,1,0,0,1,0,0,22,0,0,0,0,4,23
540,0,1,1,1,0,0,0,76,0,2,0,0,7,4
541,0,1,0,0,1,0,0,29,1,0,0,0,5,15
542,0,1,1,0,0,0,0,18,0,0,0,0,2,0
543,0,1,1,1,1,0,0,22,1,0,0,0,4,0
544,0,1,1,0,0,0,0,24,1,0,0,0,0,17
545,0,1,1,0,0,0,0,30,1,2,0,0,4,10
546,0,1,1,1,0,0,0,34,1,2,2,0,2,3
547,0,1,1,1,1,0,0,61,1,2,1,0,4,10
548,0,1,1,1,1,1,0,25,0,0,0,0,2,16
549,0,1,1,0,0,0,0,80,1,3,2,0,2,13
550,0,1,0,0,0,0,0,80,1,2,2,0,2,23
551,0,1,1,0,0,1,0,59,0,0,0,1,0,0
552,0,1,1,0,0,0,0,31,0,0,0,0,2,3
553,0,1,0,0,0,1,0,22,1,0,0,0,4,17
554,0,0,1,0,1,0,0,28,1,0,0,3,4,18
555,0,1,1,0,0,1,0,26,1,0,0,0,4,22
556,0,0,1,1,1,1,0,64,1,3,3,1,5,5
557,0,0,1,1,1,0,0,29,0,0,0,0,5,16
558,0,1,0,0,1,0,0,65,1,2,0,0,3,7
559,0,0,1,0,1,0,0,25,1,0,0,0,5,4
560,0,1,0,0,0,0,0,46,1,2,0,1,7,14
561,0,1,1,0,1,0,0,43,0,2,2,1,2,13
562,0,1,1,1,1,0,0,20,0,0,0,1,4,11
563,0,1,1,1,1,0,0,33,1,2,2,2,4,10
564,0,1,1,1,0,0,0,31,0,2,1,0,2,14
565,0,1,1,0,0,0,0,21,1,0,0,3,3,12
566,0,0,1,1,1,0,0,23,1,0,0,0,3,13
567,0,1,1,1,0,1,0,43,0,0,0,1,5,0
568,0,1,1,0,0,0,0,32,1,2,2,0,2,0
569,0,1,0,0,1,0,0,32,0,0,0,0,0,18
570,0,1,1,1,1,0,0,33,0,2,1,0,4,19
571,0,0,0,0,0,0,1,78,0,3,1,0,5,0
572,0,1,0,0,1,1,0,25,0,0,0,0,5,4
573,0,0,1,0,0,0,0,31,0,2,0,0,4,20
574,0,1,1,0,1,1,0,37,0,0,0,0,4,17
575,0,1,0,0,0,0,0,74,1,2,0,1,7,15
576,0,1,0,0,0,1,0,59,1,2,2,0,5,5
577,0,1,1,0,0,0,0,21,1,0,0,0,4,7
578,0,1,1,0,1,1,0,26,0,0,0,3,3,23
579,0,1,0,0,0,0,0,40,1,2,2,0,5,16
580,0,0,1,1,0,0,0,56,1,2,0,1,5,5
581,0,1,0,1,1,0,0,38,1,0,0,1,4,23
582,0,1,1,0,1,0,0,33,0,0,0,0,3,13
583,0,1,1,1,0,0,0,19,0,0,0,0,6,3
584,0,1,0,1,1,0,0,31,1,2,0,2,4,17
585,0,1,1,1,0,0,0,27,0,0,0,0,6,13
586,0,0,0,0,0,0,1,46,1,0,0,0,3,10
587,0,0,1,0,1,1,0,26,1,0,0,0,3,7
588,0,1,1,0,0,0,0,20,1,0,0,0,1,18
589,0,1,1,0,1,1,0,19,1,0,0,0,1,18
590,0,1,1,1,1,0,0,34,1,2,1,1,5,15
591,0,1,1,0,0,0,0,20,0,0,0,0,5,14
592,0,1,1,0,0,1,0,54,0,0,0,0,4,17
593,0,1,1,0,1,0,0,25,0,0,0,0,4,14
594,0,1,1,0,0,0,0,22,1,0,0,0,3,15
595,0,1,1,0,1,0,0,19,0,0,0,0,5,10
596,0,1,1,0,1,1,0,23,0,0,0,0,1,17
597,0,0,1,1,0,0,0,77,0,2,1,0,5,23
598,0,1,1,0,0,0,0,20,0,0,0,0,5,6
599,0,1,1,0,0,0,0,54,1,0,0,0,6,2
600,0,1,1,1,1,0,0,49,0,2,0,0,1,5
601,0,1,1,0,0,0,0,36,0,0,0,1,4,13
602,0,1,0,0,0,1,0,75,1,3,4,0,6,14
603,0,1,1,0,0,0,0,29,1,0,0,2,4,14
604,0,1,1,0,0,0,0,31,1,2,1,0,4,12
605,0,1,0,1,0,0,0,20,0,0,0,2,1,21
606,0,1,1,0,1,0,0,50,1,0,0,3,5,23
607,0,0,1,1,0,1,0,28,0,0,0,0,7,0
608,0,1,1,0,1,0,0,48,1,2,0,0,2,23
609,0,1,1,0,1,0,0,25,0,0,0,1,5,6
610,0,1,1,1,0,1,0,33,0,0,0,3,7,14
611,0,1,1,0,1,0,0,19,1,0,0,0,3,11
612,0,0,0,0,1,0,0,30,0,0,0,2,4,3
613,0,1,0,0,0,0,0,62,1,3,1,3,2,10
614,0,0,1,0,0,1,0,29,1,0,0,0,6,14
615,0,1,1,1,0,0,0,57,0,2,2,1,4,15
616,0,1,1,1,1,0,0,25,0,0,0,0,5,23
617,0,1,1,0,1,0,0,19,0,0,0,1,4,18
618,0,1,1,0,0,1,0,48,1,2,1,0,3,13
619,0,0,1,0,1,1,0,61,1,2,0,0,5,0
620,0,1,1,0,0,0,0,74,0,3,2,1,2,0
621,0,0,0,0,1,1,0,18,1,0,0,0,2,23
622,0,1,1,1,0,0,0,36,0,2,2,0,1,17
623,0,1,1,0,0,0,0,28,0,0,0,1,5,7
624,0,1,1,0,0,1,0,28,0,0,0,0,4,16
625,0,1,0,0,0,0,0,28,1,0,0,0,4,20
626,0,1,1,1,0,0,0,50,1,0,0,0,1,7
627,0,1,1,0,1,0,0,65,1,1,3,0,0,15
628,0,1,1,1,0,0,0,18,0,0,0,0,4,4
629,0,0,1,0,0,0,0,18,1,0,0,0,3,13
630,0,1,1,1,0,0,0,24,0,0,0,1,5,3
631,0,1,0,0,0,0,0,74,0,1,1,2,2,2
632,0,1,1,0,1,0,0,26,0,0,0,0,4,6
633,0,1,1,1,0,0,0,77,1,3,1,0,4,16
634,0,1,1,0,1,0,0,48,1,0,0,0,4,11
635,0,1,1,1,0,0,0,69,0,2,2,0,4,9
636,0,1,1,1,0,0,0,28,0,0,0,0,4,3
637,0,1,1,1,1,0,0,27,0,0,0,2,5,3
638,0,1,1,0,1,1,0,21,1,0,0,0,4,18
639,0,0,0,0,1,1,0,77,0,1,1,1,2,10
640,0,1,1,0,0,0,0,28,0,0,0,0,5,7
641,0,1,1,0,1,0,0,56,0,0,0,1,4,10
642,0,1,0,1,0,0,0,22,0,0,0,0,3,3
643,0,1,0,1,0,1,0,69,0,1,1,0,1,0
644,0,1,1,1,0,0,0,19,0,0,0,0,4,19
645,0,1,1,0,1,0,0,33,1,2,2,1,7,3
646,0,1,1,1,1,1,0,18,1,0,0,0,2,13
647,0,1,1,1,1,0,0,31,0,0,0,0,4,22
648,0,1,1,1,0,0,0,29,1,0,0,0,3,3
649,0,1,1,1,0,1,0,30,0,2,2,3,7,10
650,0,1,1,0,0,0,0,73,0,2,1,3,0,7
651,0,1,1,1,0,0,0,21,1,0,0,1,3,4
652,0,1,1,1,0,1,0,34,1,0,0,0,3,0
653,0,1,1,0,0,1,0,61,1,1,0,0,4,3
654,0,1,1,1,0,0,0,33,0,0,0,0,5,6
655,0,1,1,1,0,0,0,36,0,2,1,0,5,4
656,0,1,1,1,0,0,0,55,0,0,0,0,1,2
657,0,1,1,1,1,0,0,32,1,2,2,0,3,9
658,0,1,1,0,1,0,0,28,0,0,0,1,4,22
659,0,1,0,1,0,0,0,21,0,0,0,0,0,15
660,0,1,1,0,0,0,0,27,1,0,0,2,2,13
661,0,1,1,0,0,0,0,24,1,0,0,0,7,16
662,0,1,1,1,0,1,0,34,1,0,0,0,2,17
663,0,1,1,0,1,1,0,20,0,0,0,0,4,10
664,0,0,1,1,0,1,0,28,0,0,0,0,4,13
665,0,1,1,1,0,1,0,48,0,0,0,0,4,7
666,0,0,1,0,1,0,0,18,0,0,0,0,4,10
667,0,1,0,1,0,1,0,31,0,2,2,0,6,7
668,0,1,1,0,0,0,0,21,0,0,0,0,3,8
669,0,1,1,0,1,0,0,22,1,0,0,2,5,18
670,0,1,1,1,1,0,0,43,0,2,0,0,5,8
671,0,1,1,1,0,0,0,26,0,0,0,2,5,0
672,0,0,1,0,0,1,0,71,0,1,2,0,5,8
673,0,1,1,1,1,0,0,22,1,0,0,0,5,13
674,0,1,1,0,1,0,0,42,0,0,0,0,3,17
675,0,1,1,0,0,0,0,30,1,2,1,0,5,3
676,0,1,1,0,0,0,0,20,0,0,0,0,1,6
677,0,1,0,1,1,1,0,21,1,0,0,0,4,19
678,0,1,1,1,1,1,0,65,0,1,3,3,5,12
679,0,0,1,1,0,0,0,27,1,0,0,0,5,13
680,0,1,1,1,0,0,0,23,1,0,0,2,5,11
681,0,0,1,0,0,0,0,44,1,2,0,0,4,20
682,0,1,1,0,1,1,0,24,1,0,0,0,4,2
683,0,0,1,0,0,1,0,29,1,0,0,0,3,1
684,0,1,1,0,0,0,0,36,1,0,0,0,4,18
685,0,1,1,1,1,0,0,57,0,0,0,1,2,8
686,0,1,1,0,1,0,0,46,1,2,1,0,1,10
687,0,0,1,1,1,0,0,80,0,1,3,0,5,8
688,0,1,0,0,1,1,0,23,0,0,0,0,7,0
689,0,1,0,0,0,0,0,34,0,0,0,0,1,10
690,0,1,1,0,0,0,0,26,0,0,0,0,1,7
691,0,1,1,0,1,0,0,27,1,0,0,0,0,14
692,0,1,1,0,1,1,0,24,1,0,0,0,1,0
693,0,0,1,1,0,1,0,29,0,0,0,2,4,6
694,0,1,1,0,0,0,0,24,1,0,0,0,5,9
695,0,1,1,0,0,0,0,40,0,2,0,3,1,23
696,0,1,1,0,0,0,0,31,1,2,2,0,2,2
697,0,1,0,0,0,1,0,43,1,2,0,0,3,0
698,0,0,1,0,1,0,0,71,1,2,2,3,7,2
699,0,0,1,0,0,0,0,41,1,0,0,2,3,13
700,0,1,1,0,1,1,0,31,0,2,2,0,4,16
701,0,1,1,0,1,0,0,48,0,2,0,0,4,1
702,0,1,1,0,0,1,0,73,0,1,2,0,2,2
703,0,0,0,0,1,0,0,28,0,0,0,0,4,19
704,0,1,1,0,0,0,0,21,0,0,0,3,2,7
705,0,1,1,0,0,0,0,26,0,0,0,0,5,16
706,0,0,0,0,1,0,0,28,0,0,0,0,4,1
707,0,1,1,1,1,0,0,67,1,2,0,0,7,5
708,0,1,0,1,1,1,0,33,0,2,2,0,2,10
709,0,1,1,0,0,1,0,27,1,0,0,1,5,0
710,0,1,1,1,0,1,0,19,1,0,0,0,3,1
711,0,1,1,1,1,0,0,34,0,0,0,0,4,14
712,0,1,1,1,0,0,0,51,0,0,0,0,3,0
713,0,1,0,1,0,0,0,60,0,3,3,0,5,9
714,0,1,0,1,1,0,0,27,0,0,0,0,5,17
715,0,1,1,0,0,0,0,24,0,0,0,0,2,1
716,0,1,1,0,1,1,0,18,0,0,0,0,4,16
717,0,0,1,1,0,0,0,42,1,2,2,0,6,4
718,0,1,1,0,0,1,0,28,0,0,0,0,5,8
719,0,0,1,0,0,0,0,27,1,0,0,0,2,0
720,0,1,1,0,1,0,0,18,1,0,0,3,4,15
721,0,0,0,1,1,0,0,75,0,3,3,0,7,18
722,0,1,1,0,1,0,0,18,1,0,0,0,5,5
723,0,1,0,1,0,0,0,23,0,0,0,3,4,16
724,0,1,0,1,1,0,0,19,1,0,0,0,4,20
725,0,0,0,0,1,1,0,54,0,2,0,0,2,6
726,0,1,1,0,1,0,0,24,1,0,0,1,4,1
727,0,1,1,0,1,0,0,38,1,2,2,1,7,7
728,0,1,1,1,1,1,0,34,0,0,0,1,3,2
729,0,1,1,1,0,1,0,30,1,0,0,0,2,9
730,0,1,0,1,0,0,0,46,0,2,1,0,2,12
731,0,1,0,0,1,0,0,27,1,0,0,0,3,0
732,0,1,1,0,0,0,0,25,1,0,0,0,5,4
733,0,0,1,1,0,0,0,27,1,0,0,0,5,1
734,0,1,1,0,1,0,0,33,0,0,0,0,5,23
735,0,0,1,1,0,0,0,77,1,3,4,0,7,0
736,0,1,1,1,0,0,0,40,0,2,0,0,7,17
737,0,1,1,0,1,0,0,21,1,0,0,0,4,14
738,0,1,1,0,0,1,0,32,0,2,1,0,5,17
739,0,1,1,0,0,1,0,59,0,0,0,0,5,15
740,0,1,1,1,1,1,0,23,1,0,0,0,5,8
741,0,1,1,1,0,1,0,27,0,0,0,0,5,5
742,0,0,1,0,1,0,0,59,1,2,0,3,7,3
743,0,0,1,1,0,1,0,21,1,0,0,0,3,2
744,0,0,1,1,1,0,0,60,1,1,1,3,3,10
745,0,0,1,1,0,0,0,77,1,2,2,0,7,16
746,0,0,1,0,1,0,0,44,1,2,2,0,1,1
747,0,1,1,0,0,0,0,20,1,0,0,1,1,12
748,0,1,1,0,1,0,0,19,1,0,0,1,4,11
749,0,1,1,1,1,0,0,21,1,0,0,0,4,14
750,0,1,1,1,0,0,0,31,0,0,0,0,3,7
751,0,0,1,0,0,0,0,20,1,0,0,1,4,13
752,0,1,0,1,1,1,0,20,1,0,0,1,7,11
753,0,1,1,1,1,1,0,29,1,0,0,2,5,10
754,0,1,1,1,1,0,0,74,1,3,0,0,5,9
755,0,1,1,0,0,0,0,18,0,0,0,0,4,7
756,0,0,1,0,0,0,0,43,0,2,2,1,3,7
757,0,0,1,0,0,0,0,29,1,0,0,0,0,17
758,0,1,1,0,1,1,0,70,0,3,0,0,1,10
759,0,1,1,1,0,0,0,19,1,0,0,0,4,0
760,0,0,1,0,1,1,0,62,1,2,0,0,5,7
761,0,1,1,1,0,0,0,73,0,3,2,0,5,8
762,0,0,0,0,1,0,0,48,1,2,2,0,4,15
763,0,1,1,0,0,1,0,49,0,2,2,1,3,17
764,0,0,1,1,0,0,0,28,1,0,0,0,5,12
765,0,1,1,0,0,0,0,69,0,3,3,3,5,12
766,0,0,1,0,1,0,0,34,0,2,0,1,3,11
767,0,0,1,0,1,0,0,20,1,0,0,0,4,13
768,0,1,1,0,1,0,0,23,0,0,0,0,3,16
769,0,1,1,1,0,0,0,19,0,0,0,0,4,5
770,0,1,1,0,1,0,0,64,1,3,1,0,3,17
771,0,1,1,0,1,0,0,30,1,0,0,0,1,2
772,0,0,0,0,0,0,1,24,0,0,0,0,5,15
773,0,1,1,0,1,0,0,32,1,0,0,1,5,8
774,0,1,1,1,0,1,0,30,1,2,0,1,3,7
775,0,1,1,0,0,1,0,31,0,0,0,1,5,0
776,0,0,1,0,0,0,0,20,1,0,0,3,5,17
777,0,1,1,1,0,0,0,26,1,0,0,0,0,13
778,0,1,0,0,1,1,0,27,0,0,0,0,5,10
779,0,1,1,0,0,0,0,19,1,0,0,0,3,15
780,0,1,0,1,0,0,0,21,1,0,0,3,5,0
781,0,1,0,0,0,0,0,55,1,2,1,3,1,5
782,0,1,1,0,0,0,0,38,0,2,0,0,2,6
783,0,1,1,0,1,0,0,29,0,0,0,0,4,18
784,0,1,1,0,0,0,0,32,1,0,0,0,3,4
785,0,1,1,1,0,1,0,60,0,3,0,0,5,12
786,0,0,1,0,0,1,0,57,1,2,0,0,4,13
787,0,1,1,0,1,1,0,34,0,2,2,0,7,5
788,0,1,0,1,0,0,0,20,0,0,0,0,5,10
789,0,1,1,0,0,0,0,60,1,1,3,1,4,10
790,0,0,1,0,1,0,0,32,1,2,1,0,2,15
791,0,1,1,0,0,0,0,29,0,0,0,0,4,19
792,0,0,1,0,1,0,0,27,0,0,0,1,4,19
793,0,1,1,1,0,0,0,31,0,0,0,0,4,11
794,0,1,1,0,1,1,0,30,1,0,0,0,3,15
795,0,1,1,1,0,0,0,20,0,0,0,2,4,4
796,0,1,0,1,0,1,0,19,1,0,0,0,5,10
797,0,1,0,0,0,0,0,21,0,0,0,0,4,6
798,0,1,1,1,0,0,0,18,0,0,0,0,2,0
799,0,1,1,1,1,0,0,44,1,0,0,0,4,8
800,0,1,1,0,1,1,0,64,0,2,2,0,2,4
801,0,1,0,0,1,1,0,28,1,0,0,1,2,6
802,0,1,1,0,0,1,0,19,0,0,0,2,7,16
803,0,1,1,1,0,0,0,32,1,0,0,0,5,14
804,0,1,1,0,0,0,0,46,0,2,0,0,0,18
805,0,1,1,1,1,0,0,23,0,0,0,1,5,13
806,0,1,1,0,1,0,0,40,1,2,2,0,4,16
807,0,0,1,0,0,0,0,23,0,0,0,1,3,13
808,0,0,0,0,1,0,0,24,1,0,0,0,4,0
809,0,0,1,1,1,0,0,67,0,3,2,2,5,5
810,0,1,1,0,0,0,0,67,1,3,0,0,2,13
811,0,1,1,1,0,0,0,78,1,1,3,3,0,18
812,0,1,1,0,1,1,0,27,0,0,0,0,0,3
813,0,1,1,0,1,0,0,72,1,3,4,0,0,16
814,0,1,1,1,0,1,0,74,1,1,3,0,5,12
815,0,1,1,0,1,1,0,25,1,0,0,3,5,5
816,0,1,1,1,1,0,0,55,0,0,0,0,3,5
817,0,1,1,1,0,0,0,60,0,3,0,0,1,16
818,0,1,1,1,0,0,0,30,0,0,0,1,5,3
819,0,0,1,0,0,0,0,23,1,0,0,0,5,7
820,0,1,1,0,0,0,0,24,1,0,0,1,5,7
821,0,1,0,1,0,0,0,28,1,0,0,2,3,0
822,0,0,1,0,1,1,0,55,1,0,0,1,0,1
823,0,0,0,0,0,1,0,32,1,0,0,0,5,12
824,0,1,1,0,0,0,0,50,1,0,0,0,7,18
825,0,1,1,0,0,0,0,69,1,1,1,0,4,15
826,0,1,1,1,1,0,0,53,1,2,0,0,4,1
827,0,1,1,1,0,1,0,21,1,0,0,1,2,13
828,0,1,1,1,1,0,0,68,1,2,1,0,3,6
829,0,1,1,1,1,0,0,19,1,0,0,2,4,10
830,0,1,0,1,1,0,0,72,0,2,0,0,4,17
831,0,1,0,0,1,1,0,24,1,0,0,0,4,13
832,0,1,1,0,0,0,0,21,0,0,0,0,4,16
833,0,1,0,0,0,0,0,22,1,0,0,2,5,0
834,0,1,1,0,0,0,0,66,0,2,1,1,0,3
835,0,1,1,0,1,0,0,43,0,2,1,0,1,1
836,0,1,1,1,0,1,0,19,0,0,0,0,4,13
837,0,1,1,0,1,1,0,53,1,0,0,3,4,4
838,0,1,1,0,0,0,0,22,1,0,0,0,4,20
839,0,1,0,0,0,0,0,22,1,0,0,0,4,4
840,0,1,1,0,0,0,0,25,1,0,0,1,4,8
841,0,1,1,1,1,1,0,28,1,0,0,0,4,2
842,0,1,1,0,1,0,0,59,1,2,2,0,3,13
843,0,1,1,0,1,0,0,28,1,0,0,0,6,4
844,0,1,1,0,0,0,0,64,0,1,0,3,4,7
845,0,0,1,0,1,1,0,69,0,1,0,0,4,3
846,0,1,1,0,0,0,0,28,0,0,0,0,0,13
847,0,1,1,0,0,0,0,50,0,0,0,1,5,8
848,0,0,1,0,0,0,0,44,1,0,0,1,4,1
849,0,1,0,0,0,0,0,31,0,2,1,0,1,17
850,0,1,1,0,0,0,0,25,0,0,0,0,4,9
851,0,1,1,0,1,0,0,29,1,0,0,0,3,17
852,0,1,1,0,0,1,0,28,1,0,0,0,4,10
853,0,1,0,0,0,0,0,18,0,0,0,0,3,17
854,0,1,1,1,1,0,0,70,1,1,0,0,5,1
855,0,0,0,0,1,1,0,30,1,0,0,0,3,10
856,0,1,1,1,0,0,0,34,0,2,2,0,5,18
857,0,1,1,0,1,0,0,80,0,2,2,0,4,7
858,0,0,0,0,0,1,0,40,1,2,0,0,4,2
859,0,1,1,0,0,0,0,25,1,0,0,0,5,4
860,0,1,1,0,0,0,0,22,0,0,0,1,4,9
861,0,1,1,1,1,0,0,36,1,0,0,0,3,3
862,0,0,0,0,1,1,0,19,1,0,0,0,3,13
863,0,1,1,0,0,0,0,31,0,0,0,2,5,18
864,0,1,1,1,0,1,0,29,1,0,0,0,4,11
865,0,1,1,1,1,0,0,27,0,0,0,0,4,3
866,0,1,0,0,1,0,0,33,0,2,2,0,0,23
867,0,1,0,0,1,0,0,30,1,2,0,0,5,13
868,0,1,1,1,0,1,0,61,0,3,0,0,4,22
869,0,1,1,1,1,1,0,26,1,0,0,2,4,8
870,0,1,1,1,0,1,0,57,0,2,0,0,0,16
871,0,1,1,1,0,1,0,32,0,2,1,0,5,14
872,0,0,0,0,0,1,0,76,0,2,0,0,4,4
873,0,1,1,1,0,0,0,19,1,0,0,0,4,10
874,0,0,1,0,1,0,0,24,1,0,0,0,3,17
875,0,1,1,1,0,0,0,22,0,0,0,0,5,5
876,0,1,1,1,0,1,0,50,1,0,0,0,6,12
877,0,0,0,0,0,0,1,33,0,2,2,0,4,19
878,0,1,1,0,0,1,0,22,0,0,0,0,4,15
879,0,1,1,1,1,0,0,30,1,2,0,3,5,12
880,0,1,1,0,0,0,0,22,1,0,0,3,4,1
881,0,1,0,1,0,0,0,26,1,0,0,0,5,2
882,0,1,0,0,1,1,0,22,1,0,0,0,3,12
883,0,1,1,1,1,0,0,49,0,2,0,0,6,8
884,0,1,1,0,0,0,0,30,0,0,0,1,4,7
885,0,0,1,0,0,0,0,30,0,0,0,0,3,17
886,0,0,1,0,0,0,0,75,0,2,1,0,5,10
887,0,1,0,1,0,1,0,26,1,0,0,0,5,17
888,0,1,1,1,1,0,0,54,1,2,1,0,5,7
889,0,1,1,1,0,0,0,26,1,0,0,0,4,11
890,0,1,0,0,0,1,0,33,1,2,1,0,3,0
891,0,0,1,0,1,0,0,33,1,0,0,0,1,0
892,0,1,1,1,1,0,0,24,1,0,0,0,4,1
893,0,1,1,1,0,0,0,71,1,3,3,0,7,4
894,0,1,1,0,0,0,0,24,1,0,0,0,0,15
895,0,1,1,1,0,1,0,37,1,0,0,0,4,19
896,0,1,1,1,0,1,0,23,1,0,0,0,3,23
897,0,1,1,0,0,0,0,32,1,2,1,0,4,11
898,0,1,0,0,1,0,0,32,0,2,2,3,1,13
899,0,1,1,0,1,0,0,22,1,0,0,0,5,5
900,0,1,1,0,1,0,0,21,1,0,0,0,2,6
901,0,1,1,0,0,1,0,23,1,0,0,1,4,18
902,0,1,1,0,1,0,0,30,1,2,1,0,5,8
903,0,1,1,0,1,0,0,27,1,0,0,0,4,16
904,0,1,1,0,0,0,0,18,0,0,0,0,4,20
905,0,1,1,0,1,0,0,61,0,3,2,0,3,12
906,0,1,1,0,0,1,0,24,1,0,0,1,7,12
907,0,1,1,1,0,1,0,44,0,0,0,0,4,13
908,0,1,1,1,0,1,0,43,0,2,1,1,1,9
909,0,1,1,0,1,0,0,20,1,0,0,0,4,18
910,0,1,1,0,1,0,0,19,1,0,0,1,3,23
911,0,1,1,0,1,0,0,21,1,0,0,0,4,8
912,0,1,0,0,0,0,0,25,0,0,0,0,5,4
913,0,0,1,0,0,0,0,43,1,2,2,2,7,16
914,0,1,1,0,0,1,0,31,0,2,1,0,6,6
915,0,1,0,1,0,0,0,23,1,0,0,0,4,19
916,0,1,1,1,1,0,0,31,1,0,0,0,4,4
917,0,1,1,0,1,0,0,29,0,0,0,0,1,3
918,0,1,0,0,0,0,0,30,0,2,2,0,4,11
919,0,0,1,0,0,0,0,33,0,2,2,0,5,15
920,0,1,1,1,0,0,0,30,1,2,1,1,3,5
921,0,1,1,1,0,0,0,18,1,0,0,0,1,10
922,0,0,1,1,1,0,0,23,0,0,0,0,4,7
923,0,0,1,0,0,0,0,22,1,0,0,1,4,2
